"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"58959128","2023-09-29T08:05:00.000","2023-09-29T08:45:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11218","285 OCEAN PARKWAY","OCEAN PARKWAY","BEVERLEY RD","AVENUE C",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T08:45:00.000","12 BROOKLYN","3053580077","BROOKLYN","991490","173318","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.64239153591142","-73.9739118301069","
,  
(40.64239153591142, -73.9739118301069)"
"58960742","2023-09-29T08:05:00.000","2023-09-29T20:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"10305","30 JACKSON AVENUE","JACKSON AVENUE","MC CLEAN AVE","CEDAR AVE",,,"ADDRESS","STATEN ISLAND",,,"Closed",,"The Department of Environmental Protection investigated this complaint and resolved the street flooding.","2023-09-29T20:30:00.000","02 STATEN ISLAND","5031130052","STATEN ISLAND","965665","156781","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.59698438621194","-74.06692250846311","
,  
(40.59698438621194, -74.06692250846311)"
"58966711","2023-09-29T08:05:00.000","2023-10-07T09:30:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11423","91-53 195 STREET","195 STREET","BEND","WOODHULL AVE",,,"ADDRESS","HOLLIS",,,"Closed",,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-10-07T09:30:00.000","12 QUEENS","4108230001","QUEENS","1049206","198871","ONLINE","Unspecified","QUEENS",,,,,,,,"40.71229325947404","-73.76569581902382","
,  
(40.71229325947404, -73.76569581902382)"
"58959207","2023-09-29T08:05:00.000","2023-09-30T12:50:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11218","227 OCEAN PARKWAY","OCEAN PARKWAY","CHURCH AVE","BEVERLEY RD",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T12:50:00.000","12 BROOKLYN","3053390061","BROOKLYN","991392","173976","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.64419768390274","-73.97426426065803","
,  
(40.64419768390274, -73.97426426065803)"
"58965320","2023-09-29T08:05:00.000","2023-09-29T12:40:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11223","70 STRYKER STREET","STRYKER STREET","AVENUE W","STRYKER CT",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T12:40:00.000","15 BROOKLYN","3071730017","BROOKLYN","991820","154968","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.5920243193618","-73.97274330276305","
,  
(40.5920243193618, -73.97274330276305)"
"58958995","2023-09-29T08:05:00.000","2023-09-29T10:20:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11218","611 20 STREET","20 STREET","BEND","TERRACE PL",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-09-29T10:20:00.000","07 BROOKLYN","3008900044","BROOKLYN","989798","177594","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.65412945104767","-73.98000516142397","
,  
(40.65412945104767, -73.98000516142397)"
"58957502","2023-09-29T08:05:00.000","2023-10-02T10:35:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11434","172-19 143 ROAD","143 ROAD","172 ST","173 ST",,,"ADDRESS","JAMAICA",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-02T10:35:00.000","12 QUEENS","4125900001","QUEENS","1048647","183240","PHONE","Unspecified","QUEENS",,,,,,,,"40.66939400522573","-73.76786160849234","
,  
(40.66939400522573, -73.76786160849234)"
"58965400","2023-09-29T08:05:00.000","2023-09-29T13:45:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11210","945 EAST   26 STREET","EAST   26 STREET","AVENUE I","AVENUE J",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-29T13:45:00.000","14 BROOKLYN","3075900023","BROOKLYN","997883","167947","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.6276417516064","-73.95088654253388","
,  
(40.6276417516064, -73.95088654253388)"
"58957643","2023-09-29T08:05:00.000","2023-09-29T09:35:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11368","126-01 ROOSEVELT AVENUE","ROOSEVELT AVENUE","126 ST","FLUSHING RIVER SHORELINE",,,"ADDRESS","CORONA",,,"Closed",,"The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.","2023-09-29T09:35:00.000","07 QUEENS","4018330117","QUEENS","1027853","214576","PHONE","Unspecified","QUEENS",,,,,,,,"40.75553054818381","-73.84261669620673","
,  
(40.75553054818381, -73.84261669620673)"
"58965192","2023-09-29T08:02:00.000","2023-09-29T13:00:00.000","DEP","Department of Environmental Protection","Sewer","Manhole Overflow (Use Comments) (SA1)",,"11223","419 QUENTIN ROAD","QUENTIN ROAD","E 3 ST","E 4 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T13:00:00.000","15 BROOKLYN","3066350046","BROOKLYN","992500","160401","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.60693619651246","-73.97028824578402","
,  
(40.60693619651246, -73.97028824578402)"
"58965401","2023-09-29T07:59:00.000","2023-09-29T18:15:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11368",,,,,"108 STREET","47 AVENUE","INTERSECTION","QUEENS",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-29T18:15:00.000","04 QUEENS",,"QUEENS","1023974","211314","PHONE","Unspecified","QUEENS",,,,,,,,"40.74659547266114","-73.85663703663717","
,  
(40.74659547266114, -73.85663703663717)"
"58957645","2023-09-29T07:59:00.000","2023-09-29T14:25:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11229","21 NOVA COURT","NOVA COURT","MADOC AVE","NOEL AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T14:25:00.000","15 BROOKLYN","3088661412","BROOKLYN","1005225","153243","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.5872679553064","-73.92448235571024","
,  
(40.5872679553064, -73.92448235571024)"
"58965402","2023-09-29T07:56:00.000","2023-09-30T09:00:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11229","4010 BEDFORD AVENUE","BEDFORD AVENUE","AVENUE S","AVENUE T",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T09:00:00.000","15 BROOKLYN","3073030012","BROOKLYN","998852","159326","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.60397735117659","-73.94741432417781","
,  
(40.60397735117659, -73.94741432417781)"
"58955891","2023-09-29T07:56:00.000","2023-10-02T01:40:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11414","162-31 99 STREET","99 STREET","162 AVE","163 AVE",,,"ADDRESS","HOWARD BEACH",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-02T01:40:00.000","10 QUEENS",,"QUEENS","1030619","177727","ONLINE","Unspecified","QUEENS",,,,,,,,"40.65437484283095","-73.83288669168088","
,  
(40.65437484283095, -73.83288669168088)"
"58960499","2023-09-29T07:53:00.000","2023-10-05T14:00:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11433","175-20 109 AVENUE","109 AVENUE","175 ST","176 ST",,,"ADDRESS","JAMAICA",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-10-05T14:00:00.000","12 QUEENS","4102670039","QUEENS","1045253","194106","PHONE","Unspecified","QUEENS",,,,,,,,"40.69924263745431","-73.77999787593853","
,  
(40.69924263745431, -73.77999787593853)"
"58957724","2023-09-29T07:50:00.000","2023-09-30T21:50:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11234",,,,,"FLATLANDS AVENUE","TROY AVENUE","INTERSECTION","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T21:50:00.000","18 BROOKLYN",,"BROOKLYN","1002822","166148","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.622694897617464","-73.93309854250694","
,  
(40.622694897617464, -73.93309854250694)"
"58965170","2023-09-29T07:50:00.000","2023-10-03T09:35:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"10457","2280 WEBSTER AVENUE","WEBSTER AVENUE","FORD ST","E 183 ST",,,"ADDRESS","BRONX",,,"Closed",,"The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-10-03T09:35:00.000","06 BRONX","2030300156","BRONX","1013116","251202","ONLINE","Unspecified","BRONX",,,,,,,,"40.85611913210435","-73.8956517714004","
,  
(40.85611913210435, -73.8956517714004)"
"58959208","2023-09-29T07:50:00.000","2023-09-30T17:35:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11214","506 BAY   44 STREET","BAY   44 STREET","HUNTER AVE","WESTSHORE AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T17:35:00.000","13 BROOKLYN","3069440327","BROOKLYN","985410","153002","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.586631198929936","-73.99582361757808","
,  
(40.586631198929936, -73.99582361757808)"
"58965403","2023-09-29T07:50:00.000","2023-09-29T09:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"10306","128 MARINE WAY","MARINE WAY","ROMA AVE","CEDAR GROVE AVE",,,"ADDRESS","STATEN ISLAND",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-29T09:30:00.000","02 STATEN ISLAND","5040860024","STATEN ISLAND","956109","144261","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.56259429026512","-74.10128044592713","
,  
(40.56259429026512, -74.10128044592713)"
"58957725","2023-09-29T07:50:00.000","2023-10-01T14:20:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11692","618 BEACH   67 STREET","BEACH   67 STREET","ALMEDA AVE","DE COSTA AVE",,,"ADDRESS","ARVERNE",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-01T14:20:00.000","14 QUEENS","4160270008","QUEENS","1040729","157047","PHONE","Unspecified","QUEENS",,,,,,,,"40.5975540277993","-73.79662353352983","
,  
(40.5975540277993, -73.79662353352983)"
"58965321","2023-09-29T07:47:00.000","2023-09-29T08:45:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","2001 EAST   54 STREET","EAST   54 STREET","AVENUE T","AVENUE U",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T08:45:00.000","18 BROOKLYN","3085460038","BROOKLYN","1005907","162464","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.6125760818203","-73.92199734578287","
,  
(40.6125760818203, -73.92199734578287)"
"58960647","2023-09-29T07:44:00.000","2023-09-29T13:20:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"10065","1275 YORK AVENUE","YORK AVENUE","E 67 ST","E 68 ST",,,"ADDRESS","NEW YORK",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.","2023-09-29T13:20:00.000","08 MANHATTAN","1014620005","MANHATTAN","996523","217698","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.76419863122711","-73.95569534859536","
,  
(40.76419863122711, -73.95569534859536)"
"58966712","2023-09-29T07:44:00.000","2023-09-29T09:45:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"10310","129 SENECA STREET","SENECA STREET","BROADWAY","DEAD END",,,"ADDRESS","STATEN ISLAND",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-29T09:45:00.000","01 STATEN ISLAND","5002160073","STATEN ISLAND","951520","169414","ONLINE","Unspecified","STATEN ISLAND",,,,,,,,"40.63161838063056","-74.11791826077044","
,  
(40.63161838063056, -74.11791826077044)"
"58962239","2023-09-29T07:44:00.000","2023-09-30T18:05:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11214","506 BAY   44 STREET","BAY   44 STREET","HUNTER AVE","WESTSHORE AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T18:05:00.000","13 BROOKLYN","3069440327","BROOKLYN","985410","153002","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.586631198929936","-73.99582361757808","
,  
(40.586631198929936, -73.99582361757808)"
"58960743","2023-09-29T07:41:00.000","2023-10-05T14:00:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11103","25-63 48 STREET","48 STREET","AMTRAK-CONNECTING RAIL LINE","28 AVE",,,"ADDRESS","ASTORIA",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-05T14:00:00.000","01 QUEENS","4007440018","QUEENS","1010306","217699","ONLINE","Unspecified","QUEENS",,,,,,,,"40.76417149801192","-73.905939729542","
,  
(40.76417149801192, -73.905939729542)"
"58963694","2023-09-29T07:41:00.000","2023-09-29T09:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"10306","3074 RICHMOND ROAD","RICHMOND ROAD","BEACON AVE","SUMMIT AVE",,,"ADDRESS","STATEN ISLAND",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T09:00:00.000","03 STATEN ISLAND","5043020072","STATEN ISLAND","949838","149086","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.57581584355318","-74.12387452448102","
,  
(40.57581584355318, -74.12387452448102)"
"58959209","2023-09-29T07:41:00.000","2023-10-01T11:05:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11422",,,,,"147 AVENUE","BROOKVILLE BOULEVARD","INTERSECTION","QUEENS",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-01T11:05:00.000","13 QUEENS",,"QUEENS","1054985","178890","PHONE","Unspecified","QUEENS",,,,,,,,"40.65740589843868","-73.7450601378565","
,  
(40.65740589843868, -73.7450601378565)"
"58960500","2023-09-29T07:41:00.000","2023-09-29T11:10:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11221","1168 HANCOCK STREET","HANCOCK STREET","CENTRAL AVE","WILSON AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-29T11:10:00.000","04 BROOKLYN","3033970116","BROOKLYN","1008578","191075","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.691100072473866","-73.91227393194279","
,  
(40.691100072473866, -73.91227393194279)"
