"Unnamed: 0","annotation_id","annotator","choice","created_at","id","image","labels","lead_time","q1","q2","response_1","response_2","sentiment_1","sentiment_2","updated_at"
14370,20839,"1","Drivable road","2024-07-13T02:18:20.088886Z",861,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0121c9953a6773dcd212a1a1b5a002ba.jpg","",0.936,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","The street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the reflections of lights on the pavement. There are no signs of standing water that would indicate flooding, such as puddles or submerged areas. The traffic lights and street signs are visible and not obscured by water, which would be the case if the street were flooded. Additionally, the vehicles and pedestrians are navigating the area without any apparent difficulty, which would be unlikely if the street were flooded.",0,0,"2024-07-13T02:18:20.088912Z"
152789,20286,"1","Flooded road","2024-07-13T01:03:45.627145Z",862,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e78771f5a2c142ce168c88c806e52695.jpg","",1.122,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles' tires being partially submerged.",1,1,"2024-07-13T01:03:45.627168Z"
60204,20864,"1","Drivable road","2024-07-13T02:20:04.626735Z",863,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_acc0e1bbcec7fe0a46b35ac48eb4cad3.jpg","",3.034,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant hazard for vehicles and can lead to dangerous driving conditions.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of traffic cones and barriers, indicating a response to the flooding.",1,1,"2024-07-13T02:20:04.626757Z"
13446,21091,"1","Drivable road","2024-07-13T02:45:11.434021Z",864,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_15433913e1c1424f2538be2e0db93864.jpg","",0.96,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water. The visible water on the road is minimal and does not reach the height of a foot.","No, the street in the image does not appear to be flooded. The road surface is dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T02:45:11.434040Z"
92025,20885,"1","Drivable road","2024-07-13T02:23:38.982245Z",865,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4ee1f62f38522f62cbc73f44e603b485.jpg","",10.023,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the puddles visible on the sidewalks.",1,1,"2024-07-13T02:23:38.982265Z"
75025,20494,"1","Drivable road","2024-07-13T01:14:55.202826Z",866,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c05d7fa94bad8ab13a8dd2f5410b84d4.jpg","",1.675,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T01:14:55.202846Z"
83496,20660,"1","Drivable road","2024-07-13T01:21:20.752798Z",867,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_46702b3dc81c6d55290095b01d24ff9a.jpg","",1.429,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street appears to be flooded, as evidenced by the water level reaching the wheels of the parked cars.",0,1,"2024-07-13T01:21:20.752817Z"
37924,20492,"1","Drivable road","2024-07-13T01:14:51.543393Z",868,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9787d936822ea3a3f4c04c7d675e07b7.jpg","",1.005,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T01:14:51.543414Z"
121478,20386,"1","Drivable road","2024-07-13T01:09:42.427625Z",869,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_886e2cc1959d9d43d19596cfd72dfc37.jpg","",5.621,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the roadway, indicating significant flooding conditions.","Yes, the street in the image is flooded, as evidenced by the water covering the roadway and the presence of standing water on the road.",1,1,"2024-07-13T01:09:42.427645Z"
34386,20664,"1","Drivable road","2024-07-13T01:21:26.597855Z",870,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_db81557d510bae0820b48c8b71af66fe.jpg","",0.927,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and dry, and there are no signs of water accumulation on the road or surrounding areas.",0,0,"2024-07-13T01:21:26.597875Z"
52571,20846,"1","Flooded road","2024-07-13T02:18:37.938666Z",871,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_37fe22a4d611f6c8603d68339ec50f27.jpg","",2.679,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles.","Yes, the street is flooded, as evidenced by the water covering the road and the reflections on the vehicle's windshield.",1,1,"2024-07-13T02:18:37.938686Z"
131388,20481,"1","Flooded road","2024-07-13T01:14:24.849913Z",872,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_46cdeb6170966f07f0d92d92b6179f15.jpg","",1.531,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water in the parking lot, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles partially submerged.",1,1,"2024-07-13T01:14:24.849934Z"
21676,21018,"1","Flooded road","2024-07-13T02:38:43.740284Z",873,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_903dd65765df85c237bf980b5f1accd5.jpg","",21.709,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant hazard for vehicles and can lead to dangerous driving conditions.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles' tires being submerged.",1,1,"2024-07-13T02:38:43.740304Z"
58686,20702,"1","Flooded road","2024-07-13T01:24:17.562110Z",874,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f6bfcb6f77f8ffdfcd39e0d1d6b0c253.jpg","",0.882,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, with water covering the road and reaching the base of the overpass.",1,1,"2024-07-13T01:24:17.562130Z"
122810,20845,"1","Flooded road","2024-07-13T02:18:34.514766Z",875,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_045f7230582c54c1e4de0de5b3cdf55a.jpg","",1.572,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the roadway, which is a significant hazard for vehicles and can lead to dangerous driving conditions.","Yes, the street in the image is flooded, as evidenced by the water covering the road surface and the presence of vehicles navigating through the water.",1,1,"2024-07-13T02:18:34.514789Z"
8972,21187,"1","Drivable road","2024-07-13T02:51:50.703810Z",876,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_850e44f94e11f76032277bb16a99c5ef.jpg","",3.552,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T02:51:56.052760Z"
8082,21089,"1","Drivable road","2024-07-13T02:45:08.530418Z",877,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9a186844e345b37609ada766e14d7094.jpg","",0.854,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the presence of traffic cones, which are typically used to indicate hazardous conditions.",0,1,"2024-07-13T02:45:08.530439Z"
26782,20771,"1","Drivable road","2024-07-13T02:15:03.491783Z",878,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fbff6949f095a2f73b98db4367026e48.jpg","",0.888,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street appears to be flooded, as evidenced by the water covering the road surface and the reflections on the wet pavement.",0,1,"2024-07-13T02:15:03.491802Z"
