"annotation_id","annotator","choice","created_at","id","image","labels","lead_time","q1","q2","response_1","response_2","sentiment_1","sentiment_2","updated_at"
22322,"1","Drivable road","2024-07-13T03:51:11.274208Z",1340,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_19020d2dd8eeb817740213f20c08f592.jpg","",1.014,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:51:11.274228Z"
21374,"1","Flooded road","2024-07-13T03:15:44.109835Z",1341,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c4b574d615f417d0f866d86c777a011a.jpg","",1.122,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the road, indicating significant flooding.","Yes, the street is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:15:44.109855Z"
21902,"1","Flooded road","2024-07-13T03:36:21.232659Z",1342,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b8c163fa25e560710d5e67463b3b2d7d.jpg","",1.536,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:36:21.232680Z"
21865,"1","Drivable road","2024-07-13T03:35:17.396391Z",1343,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5f54dffc86297f72dba88a17a0fe83a5.jpg","",0.965,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street appears to be flooded, as evidenced by the water reflecting the lights of the vehicles and the bus, which is a common occurrence during heavy rainfall.",0,1,"2024-07-13T03:35:17.396413Z"
22363,"1","Drivable road","2024-07-13T03:53:03.029518Z",1344,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_769654e25f298fbf50f7c3ead1fc0797.jpg","",0.938,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and there are no signs of water accumulation that would indicate flooding.",0,0,"2024-07-13T03:53:03.029540Z"
22201,"1","Flooded road","2024-07-13T03:46:26.633808Z",1345,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_98ffe824181436471cbf70169be1ed20.jpg","",2.39,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles and the significant splashes being kicked up by the tires.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:46:26.633829Z"
22477,"1","Drivable road","2024-07-13T03:57:11.385829Z",1346,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d1fe9d7a00789971da43bb3566ccda7b.jpg","",0.804,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The water on the road appears to be a result of recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:57:11.385852Z"
22381,"1","Drivable road","2024-07-13T03:53:40.771036Z",1347,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8870d818830af7e1b03446423499214c.jpg","",0.925,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street appears to be flooded, as evidenced by the water covering the road surface and the reflections on the wet pavement.",0,1,"2024-07-13T03:53:40.771056Z"
22016,"1","Drivable road","2024-07-13T03:39:55.371661Z",1348,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a7e9dace12ebdf2c15e3ed29e5e46daa.jpg","",0.834,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles and the significant splashes as they move through it.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the presence of traffic cones and barriers, likely indicating a response to the flooding.",1,1,"2024-07-13T03:39:55.371681Z"
21467,"1","Drivable road","2024-07-13T03:18:56.855331Z",1349,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_385a5770dbcf971639f796238373ad49.jpg","",0.977,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water droplets on the windshield suggest recent rain, but the road surface is visible and dry.",0,0,"2024-07-13T03:18:56.855348Z"
21659,"1","Drivable road","2024-07-13T03:27:30.754655Z",1350,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1eeba504289b916f57d85cedf464e06a.jpg","",1.048,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is dry, and there are no visible signs of water accumulation on the pavement or the sides of the road.",0,0,"2024-07-13T03:27:30.754674Z"
21688,"1","Flooded road","2024-07-13T03:28:23.499889Z",1351,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_19b990637ac46e02359f74607956ea4d.jpg","",1.07,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible reflections on the surface.",1,1,"2024-07-13T03:28:23.499909Z"
22592,"1","Drivable road","2024-07-13T04:01:45.956233Z",1352,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_76be4ad18dd6afb9ac8e8103bd128b8d.jpg","",0.741,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the presence of puddles.",0,0,"2024-07-13T04:01:45.956253Z"
22005,"1","Drivable road","2024-07-13T03:39:37.401376Z",1353,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fc13e69eba3be9a296c6009eefbb6ead.jpg","",1.495,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and dry, and there are no signs of water accumulation on the streets or sidewalks.",0,0,"2024-07-13T03:39:37.401396Z"
22566,"1","Drivable road","2024-07-13T04:00:35.212533Z",1354,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f1cc2032260bbe97bba6fb1c6e35187c.jpg","",1.444,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible reflections on the surface.",1,1,"2024-07-13T04:00:35.212553Z"
21360,"1","Drivable road","2024-07-13T03:15:10.662116Z",1355,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e8b2a4799e4a5d50634e185e45dd334e.jpg","",1.294,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:15:10.662137Z"
22136,"1","Drivable road","2024-07-13T03:43:40.955441Z",1356,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bd0bc11c7074c9694090f2db8dbc6efe.jpg","",0.87,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The road appears to be dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T03:43:40.955461Z"
21385,"1","Drivable road","2024-07-13T03:16:04.967413Z",1357,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_68b0ae0e7768dafba1a912f1f9c17969.jpg","",1.253,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the street, which is evident from the depth of the water reaching the wheels of the cars and the reflections on the wet pavement.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:16:04.967434Z"
21891,"1","Flooded road","2024-07-13T03:36:03.630248Z",1358,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1df42b9ec9366a92a9dceefed5abd30b.jpg","",0.806,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the car and the visible reflections on the wet surface.","Yes, the street is flooded, as evidenced by the water covering the road and the presence of traffic cones indicating a hazardous driving condition.",1,1,"2024-07-13T03:36:03.630270Z"
